CustomerID,PostalCode,Occupation,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,AvgMonthSpend
25444,91480,Clerical,0,1,0,79309,0,51.09
17292,2500,Professional,1,1,0,138237,0,55.08
21857,W10 6BL,Management,1,1,0,109568,0,63.44
18070,90401,Management,1,2,0,102952,0,50.95
16666,V2M1P1,Clerical,0,2,0,81876,1,53.04
13799,78400,Skilled Manual,0,1,0,57651,0,53.6
21900,97005,Clerical,0,2,0,81979,1,60.79
23746,75012,Manual,0,0,0,31523,0,49.77
24493,V2L3W8,Clerical,0,1,0,86648,0,53.38
23863,94536,Clerical,0,3,0,87789,1,51.37
11330,V8P,Management,1,2,0,109467,0,51.61
15014,2500,Manual,1,1,1,29965,0,53.9
20197,97034,Clerical,1,1,0,85801,0,50.68
20511,94947,Management,1,1,0,108008,0,51.6
27302,78400,Skilled Manual,1,2,1,56024,1,60.0
24116,75007,Clerical,1,2,0,85962,1,55.45
28615,97355,Skilled Manual,1,2,1,60344,1,57.92
28968,94063,Skilled Manual,1,0,0,55459,1,51.73
24083,91940,Skilled Manual,1,2,1,58773,1,60.74
20117,97205,Clerical,1,2,1,78193,1,53.64
18276,3977,Clerical,1,1,0,80978,0,50.4
21713,90241,Clerical,1,3,0,83266,1,60.71
18255,3220,Management,1,2,0,106307,1,53.4
16209,92700,Clerical,0,2,0,85028,0,52.03
20800,PE17,Manual,1,0,2,26113,0,46.26
19597,2061,Skilled Manual,1,1,0,59145,0,49.54
24376,4000,Skilled Manual,0,1,1,61196,1,48.93
26423,3977,Management,0,3,0,104281,0,53.62
28599,99202,Skilled Manual,1,1,0,51539,0,49.33
24731,V8X,Skilled Manual,0,1,0,55193,0,48.09
28681,98270,Professional,1,3,0,133291,1,51.92
11314,98027,Clerical,1,1,0,82883,0,51.76
17098,RG41 1QW,Clerical,0,1,0,80978,0,54.02
13399,91941,Skilled Manual,1,1,1,55684,1,59.23
25198,94947,Manual,1,1,1,31377,0,46.93
26845,66001,Clerical,0,0,0,86467,1,57.78
28489,66001,Clerical,1,1,1,83787,1,51.03
27305,PB12,Management,1,1,2,109258,1,58.54
13216,94536,Clerical,1,2,1,80065,1,50.17
11553,RG7 5H7,Clerical,1,1,0,80463,0,50.21
26969,33041,Skilled Manual,0,2,0,62167,1,52.36
14501,90210,Clerical,1,1,0,81167,1,50.47
25049,92118,Skilled Manual,0,1,0,56880,0,48.07
21679,RG11 5TP,Manual,0,1,0,29629,0,47.47
17235,3220,Skilled Manual,0,2,0,53669,0,48.4
27993,95062,Skilled Manual,1,2,0,61442,0,50.9
12660,45000,Skilled Manual,1,1,0,59528,0,48.38
12348,2060,Skilled Manual,0,0,0,60538,0,48.69
22733,98312,Clerical,1,2,1,84784,1,52.26
28304,3205,Management,1,0,0,103761,1,50.7
14599,97355,Management,1,2,1,104505,1,51.31
27647,91776,Clerical,1,0,1,84450,1,59.9
19398,94063,Manual,0,1,0,35271,0,50.35
26414,80074,Skilled Manual,1,1,2,61063,1,54.67
18634,78400,Clerical,0,3,0,86990,1,53.19
16127,94010,Skilled Manual,1,1,1,51218,0,49.22
22773,98225,Skilled Manual,1,1,0,56622,0,48.06
13981,7001,Manual,1,1,1,29087,0,46.61
13909,V2W 1W2,Management,1,2,0,103257,0,55.47
18735,6105,Professional,1,3,0,131629,0,54.57
28018,94063,Skilled Manual,1,1,0,56650,0,50.01
21119,78400,Manual,0,0,0,33349,1,46.06
16319,93000,Clerical,0,1,0,83398,0,53.13
27780,59140,Manual,0,0,1,32639,1,49.74
18092,V7L 4J4,Skilled Manual,1,1,1,55538,1,50.81
15858,94519,Management,1,2,0,113028,0,55.9
13028,98036,Skilled Manual,0,2,0,55754,1,50.95
16841,V3L 1H4,Clerical,1,1,0,80146,1,59.11
22538,93290,Skilled Manual,0,1,0,55795,0,49.22
23972,41100,Professional,1,2,0,129146,1,60.9
22441,95010,Manual,0,0,0,31737,1,47.91
21377,2580,Skilled Manual,1,1,0,52276,0,48.94
19991,91910,Skilled Manual,0,1,1,52873,0,50.08
15265,2113,Clerical,1,1,0,85240,1,50.32
12229,63151,Clerical,1,1,0,79146,0,49.89
16989,98201,Skilled Manual,0,1,0,58396,0,51.03
14770,SL4 1RH,Management,1,1,1,107737,1,54.97
28945,5023,Clerical,1,2,1,86911,1,51.42
27492,3000,Manual,1,0,1,28959,0,55.03
23371,98020,Management,1,2,0,106277,1,51.22
11835,V9,Clerical,0,1,0,81281,1,50.75
20756,V2L3W8,Skilled Manual,1,1,1,54362,0,50.2
18767,4655,Professional,1,0,1,129467,1,54.3
16741,2138,Skilled Manual,1,2,1,60038,1,51.96
13656,90706,Management,1,2,0,103611,0,50.35
15288,91910,Management,1,3,0,103726,0,50.49
25804,GL7 1RY,Management,1,1,1,103090,1,56.41
16814,91950,Clerical,1,1,0,76641,0,51.43
15585,2500,Management,1,2,0,109692,1,50.47
19714,90241,Skilled Manual,0,1,0,55983,0,51.46
27608,98225,Manual,1,1,1,30541,0,49.84
18598,94070,Clerical,0,2,0,87708,0,53.13
19119,98020,Professional,1,0,0,137732,0,52.44
19727,98168,Professional,1,2,0,137685,0,52.18
11744,91977,Management,1,2,2,107401,1,55.41
23296,90706,Skilled Manual,0,1,0,59855,0,52.11
13723,91502,Clerical,1,1,0,83924,0,50.95
24621,V8Y 1L1,Skilled Manual,1,1,2,54485,1,52.1
17951,EM15,Clerical,1,0,0,86282,0,50.45
20705,91203,Clerical,1,1,0,79577,0,49.81
29399,4139,Management,1,2,0,106210,0,55.1
20305,90706,Clerical,0,1,0,81913,1,49.91
29280,99362,Clerical,1,3,0,77031,1,51.24
18386,92020,Clerical,1,2,0,76944,0,56.98
24445,91791,Manual,1,1,0,32890,0,46.33
11195,98055,Management,1,2,1,102219,1,52.26
19830,V9,Management,1,2,0,109297,1,53.55
14040,92020,Skilled Manual,1,1,0,51155,0,50.56
16132,V8X,Clerical,1,3,1,79016,1,53.77
23633,33098,Clerical,1,2,0,83939,1,51.74
18549,V8V,Management,1,2,0,103324,1,50.83
23992,3550,Management,0,2,0,108928,1,51.62
20472,97005,Manual,0,0,0,28712,0,52.94
24557,RG41 1QW,Management,1,2,0,103364,0,53.79
22712,57000,Management,0,2,0,107435,1,54.54
11233,94704,Clerical,1,3,1,86999,1,56.61
21573,2138,Clerical,0,2,0,83174,0,52.85
28219,2060,Skilled Manual,0,2,0,55169,1,51.96
19115,90210,Clerical,1,3,0,76470,1,50.38
18060,98052,Skilled Manual,1,2,1,58569,1,51.27
18845,98403,Clerical,1,0,0,86652,1,50.94
27143,93700,Management,0,2,0,104178,1,53.61
19947,3429,Clerical,0,3,0,79105,0,53.5
17696,91776,Management,0,0,0,112778,0,53.58
28962,4810,Manual,0,1,0,35000,0,50.59
21805,98055,Skilled Manual,1,1,1,59995,1,56.44
11020,V9,Clerical,0,0,0,84287,0,53.75
24497,98366,Manual,0,0,0,31071,0,48.1
15712,SW1P 2NU,Skilled Manual,1,1,1,56959,1,50.43
22796,17490,Skilled Manual,1,1,0,61735,1,51.95
12423,98501,Skilled Manual,1,1,0,50910,0,47.66
18874,98284,Skilled Manual,1,1,0,61795,1,49.14
27719,3550,Clerical,1,1,2,79001,1,62.09
25651,95010,Professional,1,2,0,127835,0,60.0
15406,97222,Skilled Manual,1,1,0,60950,0,50.17
15480,91502,Manual,0,0,0,31958,0,46.22
27616,91945,Skilled Manual,0,2,0,55982,1,48.56
19653,4810,Professional,1,2,1,128747,1,55.69
18411,V3L 1E7,Clerical,1,1,1,82838,1,53.82
19778,91950,Skilled Manual,0,2,0,52345,1,47.64
16592,78100,Skilled Manual,1,1,1,58376,1,50.76
12570,4000,Management,0,0,0,107330,1,52.1
20172,OX14 4SE,Skilled Manual,0,2,0,58461,0,50.19
14852,91945,Skilled Manual,0,1,0,62089,0,51.76
23027,90012,Skilled Manual,0,1,0,55091,1,51.39
24842,94310,Manual,0,1,0,35811,0,47.3
16859,98371,Clerical,1,1,0,77938,0,59.14
16182,5023,Management,1,2,0,109912,1,60.32
25832,2036,Skilled Manual,0,1,0,56031,1,52.32
25838,92806,Management,1,1,0,106315,0,51.11
23886,91791,Skilled Manual,0,0,1,61776,1,51.65
22404,7001,Skilled Manual,0,2,0,51711,1,49.48
11571,45000,Management,1,2,1,103357,1,57.97
18119,94014,Manual,1,0,1,33723,1,50.28
22370,90712,Clerical,1,1,0,79571,0,51.78
28564,60323,Skilled Manual,0,1,0,58365,0,53.18
16116,91950,Clerical,0,1,0,77848,0,53.9
14168,78400,Management,1,3,2,110384,1,63.96
16541,CM11,Clerical,1,2,0,79013,1,52.33
17674,90210,Manual,1,1,2,33466,1,47.9
21968,5023,Manual,0,0,0,37054,1,50.69
13534,W10 6BL,Management,1,0,1,111254,1,50.86
19559,2061,Clerical,1,2,1,81677,1,51.18
19783,3220,Skilled Manual,1,1,0,59224,0,52.04
16837,V9,Manual,0,0,0,33937,0,46.96
22483,75012,Manual,0,1,0,35953,0,48.68
18383,98270,Management,1,1,0,106679,0,55.93
15321,94536,Clerical,1,0,1,87014,1,55.1
29099,6006,Skilled Manual,1,0,1,52618,1,58.48
24359,91791,Professional,1,3,0,133121,1,54.38
18214,3000,Clerical,1,1,1,84384,1,53.89
25455,60355,Manual,0,1,0,30164,0,47.97
13333,94519,Clerical,1,1,1,79709,1,50.61
13352,92806,Professional,1,2,0,135853,0,54.26
15795,2777,Professional,1,2,0,129845,0,51.49
24467,2138,Management,1,3,0,107908,1,52.64
23656,3429,Skilled Manual,0,1,0,55857,0,49.29
24075,62200,Skilled Manual,1,1,1,52625,1,51.54
26836,TY31,Clerical,0,1,0,83106,1,57.01
21560,3000,Manual,0,1,0,32893,0,45.78
21810,91977,Skilled Manual,1,1,0,60303,0,53.41
12541,93700,Skilled Manual,1,1,2,59964,1,57.95
28310,3337,Skilled Manual,1,1,1,59028,1,49.5
17458,90401,Skilled Manual,1,1,0,59081,0,53.08
13785,W1N 9FA,Clerical,0,3,0,79268,1,56.41
24340,94303,Clerical,1,2,0,81391,0,53.41
12397,66041,Clerical,0,0,0,78639,1,49.98
17737,78000,Clerical,1,1,3,80873,1,54.12
12869,62200,Manual,0,1,0,27549,0,44.87
25376,94941,Clerical,1,1,1,85492,1,51.57
14016,2061,Manual,1,0,0,31729,0,47.14
18429,98403,Clerical,1,1,0,80088,0,54.34
21374,1002,Skilled Manual,1,1,1,59268,1,50.62
11072,2065,Clerical,1,1,0,81630,0,52.88
14026,98055,Skilled Manual,0,1,0,52534,0,48.76
25388,94014,Professional,1,2,0,127823,0,52.46
29145,98501,Manual,1,0,2,30936,1,46.26
20809,WA1,Skilled Manual,1,1,0,53730,0,57.12
20357,98270,Clerical,1,3,0,87146,1,50.45
11946,1002,Skilled Manual,1,1,0,60329,0,52.33
24238,94704,Skilled Manual,0,1,0,61351,1,48.23
25094,V7L 4J4,Clerical,0,0,0,86024,0,51.67
28383,20354,Skilled Manual,0,1,0,57800,0,51.93
17529,97071,Skilled Manual,1,1,1,55743,1,49.01
25982,98901,Management,1,1,0,102368,0,52.4
22087,92118,Manual,1,1,1,31908,0,47.72
28610,97355,Manual,1,1,1,36315,1,49.62
22628,40605,Clerical,1,3,1,86211,1,51.15
23193,98107,Skilled Manual,1,2,2,53759,1,51.34
17069,2444,Skilled Manual,0,1,0,57634,0,49.03
27044,91977,Manual,0,1,0,30750,0,48.09
18643,90401,Professional,1,2,0,131484,0,52.7
21114,91054,Skilled Manual,0,1,0,53599,0,48.5
22181,2113,Skilled Manual,1,1,0,54220,1,59.32
11197,98104,Clerical,1,2,1,85380,1,51.05
22459,53131,Clerical,1,3,1,87287,1,52.48
15914,98371,Manual,1,1,0,28633,0,48.95
11353,WA1,Management,1,1,1,108959,0,54.24
27579,91910,Management,1,0,1,107189,1,59.04
19858,97301,Clerical,1,2,0,84801,0,50.26
14591,91945,Management,1,3,0,112258,1,54.19
26980,41485,Manual,0,0,1,35560,0,48.23
20314,2065,Skilled Manual,1,1,2,55506,0,50.74
13854,91910,Management,1,0,0,110657,1,51.44
28124,94015,Clerical,0,3,0,86253,1,50.07
27404,V7L 4J4,Skilled Manual,1,2,1,55402,1,49.69
28756,77127,Skilled Manual,0,1,0,57793,0,49.88
23136,94519,Professional,1,1,0,137242,0,53.81
28137,2055,Management,1,3,0,106759,1,52.84
11018,3550,Management,1,2,0,111928,0,55.37
17811,70452,Manual,0,1,1,27899,0,45.58
14847,BD1 4SJ,Manual,0,1,0,30671,0,47.29
27773,94310,Clerical,0,3,0,80283,1,51.03
12861,W1X3SE,Clerical,1,0,0,77740,1,49.97
26758,2036,Manual,0,0,0,29636,0,46.57
14324,3205,Skilled Manual,1,0,0,59022,0,52.32
14372,98366,Clerical,1,2,1,79356,1,52.2
22685,22001,Management,0,0,0,111420,1,54.29
14066,3220,Clerical,1,1,0,82091,0,51.3
25214,6105,Management,1,3,0,105882,1,60.79
18064,90712,Manual,1,1,1,34340,1,46.23
22406,2036,Skilled Manual,0,1,0,54313,1,48.36
20397,91941,Professional,1,0,2,128920,1,55.22
29030,90401,Manual,1,1,2,28452,0,50.59
29007,97068,Skilled Manual,1,0,0,52292,0,59.78
26094,94611,Skilled Manual,1,2,0,51932,1,48.22
27194,97034,Skilled Manual,1,1,1,61019,1,49.12
26786,94015,Skilled Manual,0,0,0,56242,0,50.97
25070,V8Y 1L1,Clerical,1,1,2,77561,1,51.73
22329,97034,Skilled Manual,0,1,0,54501,0,48.18
26834,CM11,Clerical,1,3,1,78255,1,49.76
21497,91910,Skilled Manual,1,1,0,57671,0,53.45
18149,RG11 5TP,Clerical,1,3,2,85949,1,53.64
17926,2777,Management,1,1,0,106369,1,50.82
16451,63151,Management,0,1,0,112075,0,56.21
27354,2264,Manual,0,1,0,31383,0,45.1
11449,3198,Clerical,0,2,0,83270,0,49.74
17042,98403,Skilled Manual,1,2,0,53401,1,48.7
27926,78100,Clerical,1,2,0,85791,1,62.41
18218,2500,Skilled Manual,0,2,0,59089,1,48.85
20268,3337,Skilled Manual,1,1,1,57455,1,56.02
29349,97301,Management,1,0,0,104360,0,52.98
17234,3977,Manual,0,0,0,34604,1,47.04
15640,4551,Clerical,0,2,0,84929,1,49.61
17497,94704,Skilled Manual,0,0,0,50944,0,49.81
22000,4655,Clerical,1,1,0,81068,1,50.96
24706,38001,Manual,0,0,0,36358,0,48.75
23143,98027,Manual,0,0,0,30183,1,45.93
15537,91203,Clerical,1,1,1,78230,0,50.0
13346,97005,Management,1,2,0,110044,0,51.01
20165,RG7 5H7,Clerical,1,1,3,86490,1,52.07
11611,45000,Manual,0,0,0,33403,0,45.66
13564,75003,Clerical,1,2,0,76604,0,49.19
22453,64283,Management,1,3,1,105164,1,52.43
25295,3000,Skilled Manual,0,1,2,62028,0,52.02
26357,75016,Manual,0,0,0,29627,0,47.94
25389,94519,Manual,0,0,1,28287,0,45.48
15516,91910,Professional,1,2,2,136338,1,55.13
13478,98371,Skilled Manual,1,1,0,54753,0,52.11
22193,3198,Clerical,1,2,0,87156,0,54.22
24368,3198,Professional,1,2,0,129431,0,55.67
25985,94947,Skilled Manual,1,1,1,60463,1,60.59
27543,94611,Professional,1,2,0,132678,1,52.15
26364,PB12,Manual,1,0,1,35233,1,50.61
20146,59491,Skilled Manual,1,1,0,53050,1,47.82
16981,97034,Skilled Manual,0,1,1,57213,1,53.22
17961,SL67RJ,Manual,0,1,0,29406,0,45.75
22682,95000,Clerical,0,1,0,82000,1,57.25
24049,66578,Clerical,0,1,0,82830,1,53.56
27064,98168,Manual,0,1,0,34758,0,46.4
21568,4217,Skilled Manual,0,1,0,57615,1,49.39
15452,77680,Clerical,1,3,1,77002,1,49.16
14438,98027,Skilled Manual,0,2,0,57472,1,47.83
18544,V8V,Clerical,1,2,0,87412,0,49.84
22725,98371,Professional,1,2,1,131941,1,53.88
13205,91303,Clerical,1,2,0,82059,0,49.87
16648,91203,Management,1,0,0,103314,1,51.67
20392,94303,Skilled Manual,1,1,2,61153,1,49.52
24890,3337,Clerical,0,1,0,81883,0,52.93
19820,91950,Clerical,1,3,2,80235,1,53.35
26599,91364,Skilled Manual,1,1,2,58654,1,50.43
24799,95610,Management,0,2,0,112920,0,51.59
26023,4217,Clerical,1,3,1,77769,1,52.39
12584,4810,Manual,0,1,0,36435,0,47.22
26795,2500,Management,1,2,1,107052,1,50.86
24972,94536,Management,1,2,0,113350,0,62.36
14384,98284,Skilled Manual,1,0,0,55391,0,49.26
13329,91910,Skilled Manual,1,2,1,53709,1,47.92
21131,22001,Manual,0,0,0,33092,0,47.05
13733,98168,Skilled Manual,1,1,0,55056,0,48.08
23573,4655,Clerical,1,2,2,85187,1,51.43
23072,98225,Management,1,3,2,107678,1,52.32
26256,98107,Skilled Manual,1,0,0,51435,1,57.96
16632,2010,Skilled Manual,0,2,0,53384,1,50.23
26864,60355,Manual,0,1,0,30834,0,50.03
27369,4169,Clerical,1,0,1,80619,1,49.76
19403,90802,Manual,0,0,0,29462,0,47.88
25475,75007,Skilled Manual,1,2,1,59911,1,49.46
20896,41485,Clerical,1,1,0,87201,0,55.14
21974,3337,Skilled Manual,0,0,0,60631,1,53.71
11256,98036,Professional,1,3,1,131675,1,56.22
26452,91791,Management,1,3,0,108421,1,51.42
15638,MK8 8DF,Management,1,2,2,111407,1,53.57
18693,4551,Manual,0,0,0,29185,0,46.14
21113,75012,Skilled Manual,0,1,0,58501,0,49.93
14709,66740,Skilled Manual,0,1,0,55334,0,49.05
26882,91940,Skilled Manual,0,2,0,55487,1,50.7
17889,LE18,Clerical,1,3,1,85118,1,52.47
15444,Y03 4TN,Management,1,3,2,109178,1,55.31
14260,3280,Management,1,1,0,105521,1,59.35
11507,V8V,Clerical,0,3,0,81730,1,50.71
11625,94303,Skilled Manual,0,1,0,55402,0,47.67
19018,94015,Clerical,1,3,1,87277,1,53.07
26261,97071,Skilled Manual,1,2,0,51206,1,50.31
17957,92310,Skilled Manual,0,1,0,53672,0,51.74
12288,PB12,Clerical,1,1,0,81826,0,49.83
11694,94014,Management,1,2,1,105549,1,56.06
16179,4810,Professional,1,2,0,130463,1,55.46
15913,V2L3W8,Skilled Manual,1,2,2,55721,1,59.87
21105,YO15,Management,1,2,0,109151,1,59.56
27860,1597,Management,0,2,0,109498,1,51.97
28072,V9,Skilled Manual,0,0,1,54441,1,47.63
19158,94063,Manual,0,1,0,30334,0,49.08
18498,94063,Manual,0,1,0,30652,1,45.66
17713,93400,Clerical,1,2,0,81995,1,60.63
16475,45001,Manual,0,1,0,35364,0,50.71
26922,3429,Skilled Manual,0,2,0,52060,1,48.47
20045,77680,Skilled Manual,0,1,0,59407,0,48.72
12875,98225,Professional,1,2,0,135156,0,53.27
17634,91940,Skilled Manual,0,0,0,51478,0,49.9
17024,91945,Management,1,2,1,103971,1,55.32
19497,W1V 5RN,Skilled Manual,0,1,0,58455,1,51.01
18623,57000,Manual,0,1,0,30566,0,45.18
11185,V9,Management,1,3,1,108686,1,52.96
28234,90706,Management,1,2,1,110255,1,55.27
19471,OX16 8RS,Clerical,0,0,0,86882,1,55.24
11529,97205,Manual,1,0,0,33671,0,52.46
12246,3337,Clerical,0,1,0,78545,0,50.18
19204,97045,Clerical,1,3,0,81140,1,54.87
16644,91502,Management,1,2,1,103962,1,53.0
11512,V8P,Manual,0,1,0,29717,0,46.35
20574,80074,Clerical,1,2,1,78363,1,57.29
27654,94704,Clerical,1,3,2,84845,1,54.47
22234,V8Z 4N5,Manual,0,0,0,28613,0,44.67
28648,V8X,Manual,0,1,0,33556,0,46.79
18631,Y03 4TN,Manual,0,1,0,26661,0,47.4
27804,GL7 1RY,Skilled Manual,0,2,0,58874,1,57.37
15313,97205,Skilled Manual,1,2,0,61335,0,49.27
22905,2777,Skilled Manual,0,1,0,56138,1,47.84
15773,91950,Manual,1,1,1,31407,0,55.23
20359,90706,Professional,1,3,0,138120,0,52.4
11458,2777,Skilled Manual,0,1,0,61577,0,48.47
23518,V8Y 1L1,Skilled Manual,1,1,0,52412,0,49.66
28539,59000,Skilled Manual,0,1,0,55831,0,50.92
22667,GL7 1RY,Professional,1,2,0,135532,1,54.19
12639,59223,Skilled Manual,1,1,0,57102,0,53.2
23391,94704,Professional,1,0,0,129260,0,52.81
17550,97222,Skilled Manual,1,2,0,62247,0,52.02
26861,59491,Manual,0,1,0,34426,0,54.9
21632,92118,Clerical,1,1,1,78694,1,52.01
22251,T2P 2G8,Professional,1,2,0,129339,1,52.24
23042,90210,Clerical,1,3,0,80913,1,50.34
25917,92020,Manual,0,0,0,30128,0,45.0
22885,98901,Clerical,0,2,0,84293,1,51.72
12094,91945,Management,1,1,0,111849,1,52.16
28503,MK8 8ZD,Manual,0,1,0,27600,0,55.92
24422,94519,Skilled Manual,1,0,2,54544,1,51.13
14375,99362,Management,1,3,0,106451,1,50.84
27740,98168,Skilled Manual,0,0,0,52711,0,47.73
18615,91791,Professional,1,2,0,135184,0,55.28
25997,94941,Skilled Manual,1,1,1,60044,1,51.19
28231,97301,Manual,0,0,0,29805,0,48.83
25819,4810,Skilled Manual,0,1,0,54202,0,48.28
13434,V7L 4J4,Manual,1,0,1,33700,1,48.51
19852,98036,Management,1,3,1,110022,1,52.85
16957,98403,Professional,1,2,1,135735,1,52.24
23076,90210,Manual,1,0,1,34819,1,49.47
20003,90210,Clerical,0,3,0,82362,0,52.02
14903,91776,Skilled Manual,1,0,0,60628,1,48.44
21536,1071,Manual,1,0,0,32317,0,52.72
28014,90210,Manual,1,1,1,28103,0,49.55
23000,97034,Skilled Manual,1,1,1,53211,0,49.57
23735,97301,Manual,1,0,1,35585,1,48.6
16700,7001,Management,1,3,0,112907,1,51.78
20208,V9,Clerical,1,1,1,78709,1,53.62
19032,W10 6BL,Skilled Manual,1,2,0,55231,1,52.1
24515,92102,Skilled Manual,0,1,0,61135,0,48.25
12073,90712,Manual,1,1,0,31510,0,45.9
15799,3550,Management,1,1,1,104782,1,51.77
29190,2138,Management,0,1,0,111537,0,54.64
17164,94010,Manual,1,1,1,31354,0,55.18
22572,2500,Clerical,0,3,0,82182,1,49.91
23673,V2L3W8,Professional,1,1,0,136467,0,52.74
24714,EM15,Skilled Manual,0,1,0,57668,0,50.53
15859,V8V,Clerical,1,3,0,83796,1,53.49
29227,91910,Management,1,3,0,106472,0,51.55
27893,59491,Clerical,1,1,0,78805,0,62.81
14163,14197,Professional,1,3,1,137591,1,55.26
18108,94014,Skilled Manual,1,0,0,53184,1,52.13
26401,EM15,Skilled Manual,1,0,1,56395,1,53.19
14297,90706,Clerical,1,2,1,86438,1,53.15
15187,V9,Professional,0,2,0,132982,0,51.74
13866,92102,Professional,1,2,0,135809,1,52.98
22834,14197,Skilled Manual,1,0,1,54316,1,49.4
18291,3337,Professional,1,3,0,129984,0,51.55
13323,92625,Management,1,2,0,106636,0,59.58
14017,92102,Skilled Manual,0,2,0,54044,1,49.32
23339,98168,Skilled Manual,0,0,0,54634,1,53.16
20434,91932,Manual,0,0,0,33514,1,47.57
15097,KB9,Manual,1,0,1,27009,0,46.92
12204,97005,Skilled Manual,1,0,1,60002,1,51.39
19738,98225,Professional,1,3,0,133496,1,52.29
11224,98168,Manual,1,0,0,27709,0,48.31
23932,91370,Skilled Manual,1,1,1,55748,1,51.03
11447,4655,Management,1,2,0,107430,0,51.38
20474,97034,Management,1,1,0,108612,0,56.13
22069,90210,Management,1,3,0,108418,1,55.85
27562,V7L 4J4,Management,1,1,2,106585,1,51.79
15520,92118,Management,1,2,0,106610,1,52.57
18749,V2M1S6,Manual,0,1,0,32583,0,46.35
27534,94010,Clerical,0,0,0,80168,1,54.06
19699,99202,Skilled Manual,1,0,0,53952,0,48.94
13973,6105,Professional,1,1,0,136878,0,52.12
11981,98201,Manual,0,1,0,26325,0,48.2
14606,V8V,Clerical,0,1,0,86909,0,54.09
19277,78400,Manual,1,0,0,28039,0,50.32
11366,3198,Manual,0,1,0,36202,0,46.74
11030,6105,Skilled Manual,1,1,0,60267,1,49.56
28621,92311,Management,1,2,1,106524,1,55.15
15681,OX1,Clerical,1,2,0,84656,1,50.1
12517,34117,Clerical,0,0,0,81768,0,52.15
17100,33041,Manual,0,1,0,34440,1,49.16
26701,V8Z 4N5,Skilled Manual,1,1,1,59168,1,49.35
23697,97330,Skilled Manual,1,1,0,57921,0,48.27
22355,94519,Clerical,1,2,1,77676,1,59.59
14427,SW8 1XD,Skilled Manual,1,0,0,57532,0,51.62
25914,98104,Management,0,3,0,104167,1,51.42
12885,94109,Manual,0,0,0,36959,1,46.21
14255,98011,Skilled Manual,1,1,0,61099,1,53.35
25864,V7L 4J4,Clerical,1,0,0,83947,1,50.21
25483,75002,Management,1,1,0,110247,1,50.92
15722,3550,Management,1,2,0,112185,0,51.06
14449,98270,Skilled Manual,0,0,0,59554,1,57.51
17797,70511,Skilled Manual,0,1,0,53791,0,52.51
24969,98371,Skilled Manual,1,2,1,58877,1,49.41
28440,59000,Skilled Manual,0,1,0,52537,0,50.11
24365,4700,Clerical,0,1,0,77814,0,51.87
13142,94947,Skilled Manual,0,0,0,60198,0,48.3
26698,91932,Clerical,1,3,1,80274,1,54.15
14495,91941,Skilled Manual,1,2,1,55156,1,50.58
11533,35203,Skilled Manual,1,0,1,54228,1,50.69
17585,V3L 1H4,Clerical,0,3,0,81934,1,51.6
18790,98055,Manual,0,1,0,26202,0,46.06
13812,45000,Skilled Manual,0,1,0,51440,0,49.72
20451,2300,Skilled Manual,1,1,0,61137,0,48.22
27914,92118,Clerical,0,1,0,77102,0,53.32
20484,94303,Professional,1,0,1,130826,1,53.07
22328,98168,Professional,0,3,0,136731,1,56.81
13093,98501,Skilled Manual,1,1,0,58759,0,49.05
26670,3220,Professional,1,1,1,128668,1,52.27
23539,3198,Skilled Manual,0,1,0,55515,0,55.77
24317,92625,Management,1,3,0,106602,0,55.61
16214,98225,Clerical,1,1,1,78779,1,57.17
22395,75007,Management,1,3,1,109510,1,51.5
14370,V3J 6Z3,Skilled Manual,0,0,0,56461,1,48.66
23094,3337,Manual,1,1,0,30509,0,45.8
12966,90210,Skilled Manual,1,2,0,54325,1,50.43
16356,94303,Management,1,1,0,103545,0,50.87
16831,GL7 1RY,Skilled Manual,1,1,1,57983,1,59.63
27816,59170,Skilled Manual,0,2,0,62267,0,48.14
23102,1002,Clerical,1,2,1,81749,1,49.8
21772,97205,Clerical,1,1,0,85178,0,50.35
20627,3205,Clerical,1,1,0,77694,1,49.94
28313,4810,Clerical,1,2,0,77497,1,52.48
20203,97005,Skilled Manual,1,1,1,54906,1,56.33
23851,97068,Skilled Manual,0,1,0,60704,0,48.75
22400,3205,Management,0,0,0,113092,1,50.91
28273,94063,Skilled Manual,1,1,1,60659,1,52.05
23769,LA1 1LN,Skilled Manual,0,1,0,56238,0,51.23
28706,12311,Manual,1,1,0,27851,0,52.89
21055,95010,Skilled Manual,0,1,1,54797,1,49.33
14878,98501,Professional,1,2,0,134622,0,60.75
13550,78100,Skilled Manual,0,1,0,59587,0,48.89
19168,97005,Clerical,0,1,0,79035,1,58.07
29436,22001,Manual,0,0,0,29023,0,48.92
18564,91941,Clerical,0,0,0,80649,1,53.05
19678,98168,Management,1,2,0,110280,1,51.99
27104,90706,Manual,0,0,1,35269,1,47.14
25150,90802,Clerical,1,2,0,85227,1,61.27
21899,2060,Skilled Manual,0,0,0,53367,1,48.49
19247,MK8 8DF,Professional,1,1,0,134610,0,52.57
26391,91940,Clerical,1,2,0,84039,0,54.05
16912,98501,Management,1,0,1,105071,1,54.71
18880,97005,Management,1,3,0,110879,1,51.46
26959,W1X3SE,Clerical,1,2,1,82725,1,51.84
19551,98052,Management,1,2,1,108146,1,56.6
23878,94109,Management,1,3,0,109719,0,52.12
